id,category_id,category,question_id,question,type,difficulty,age,players,action
38-02,38,Blind Choice,2,Өөрийн нэг green flag-аа хэл.,choice,Medium,18+,2-10,choose
38-03,38,Blind Choice,3,Өөрийн нэг red flag-аа хэл.,choice,Hard,18+,2-10,choose
38-04,38,Blind Choice,4,Сүүлд хэзээ үнэхээр баярласан бэ?,choice,Very Hard,18+,2-10,choose
38-05,38,Blind Choice,5,Хэнээс message ирэхийг хүлээдэг вэ?,choice,Extreme,18+,2-10,choose
38-06,38,Blind Choice,6,Perfect weekend-ээ тайлбарла.,choice,Easy,18+,2-10,choose
38-07,38,Blind Choice,7,Dream destination-оо хэл.,choice,Medium,18+,2-10,choose
38-08,38,Blind Choice,8,Хамгийн их хүндэлдэг чанараа хэл.,choice,Hard,18+,2-10,choose
38-09,38,Blind Choice,9,Хамгийн муу зуршлаа хэл.,choice,Very Hard,18+,2-10,choose
38-10,38,Blind Choice,10,Хамгийн сайн чанараа хэл.,choice,Extreme,18+,2-10,choose
38-11,38,Blind Choice,11,5 жилийн дараах өөрийгөө төсөөл.,choice,Easy,18+,2-10,choose
38-12,38,Blind Choice,12,Нэг хүнийг сонгоод compliment өг.,choice,Medium,18+,2-10,choose
38-13,38,Blind Choice,13,Нэг хүний first impression-ийг хэл.,choice,Hard,18+,2-10,choose
38-14,38,Blind Choice,14,Нэг дуу санал болго.,choice,Very Hard,18+,2-10,choose
38-15,38,Blind Choice,15,Нэг кино санал болго.,choice,Extreme,18+,2-10,choose
38-16,38,Blind Choice,16,Нэг хоол сонгоод тайлбарла.,choice,Easy,18+,2-10,choose
38-17,38,Blind Choice,17,Нэг hobby туршиж үзмээр байгаагаа хэл.,choice,Medium,18+,2-10,choose
38-18,38,Blind Choice,18,Мөнгө авбал хамгийн түрүүнд юу хийх вэ?,choice,Hard,18+,2-10,choose
38-19,38,Blind Choice,19,Ямар хүнтэй амархан найзлах вэ?,choice,Very Hard,18+,2-10,choose
38-20,38,Blind Choice,20,Ямар зан хамгийн их turn-off вэ?,choice,Extreme,18+,2-10,choose
38-21,38,Blind Choice,21,Ямар зан хамгийн их татдаг вэ?,choice,Easy,18+,2-10,choose
38-22,38,Blind Choice,22,Өнгөрсөнд очвол юу өөрчлөх вэ?,choice,Medium,18+,2-10,choose
38-23,38,Blind Choice,23,Ирээдүйгээ харвал юу мэдмээр байна?,choice,Hard,18+,2-10,choose
38-24,38,Blind Choice,24,Хэнтэй road trip хийх вэ?,choice,Very Hard,18+,2-10,choose
38-25,38,Blind Choice,25,Хэнтэй удаан ярилцмаар байна?,choice,Extreme,18+,2-10,choose
38-26,38,Blind Choice,26,Өөрийгөө 3 үгээр тодорхойл.,choice,Easy,18+,2-10,choose
38-27,38,Blind Choice,27,Өнөөдрийн mood-оо 3 emoji-оор хэл.,choice,Medium,18+,2-10,choose
38-28,38,Blind Choice,28,Эндээс хэнийг илүү танимаар байна?,choice,Hard,18+,2-10,choose
38-29,38,Blind Choice,29,Нэг асуулт өөрөө зохио.,choice,Very Hard,18+,2-10,choose
38-30,38,Blind Choice,30,Тухгүй байвал PASS хийж болно.,choice,Extreme,18+,2-10,choose
39-01,39,Chemistry Test,1,Өөрийн хамгийн том мөрөөдлөө хэл.,choice,Easy,18+,2-10,choose
39-02,39,Chemistry Test,2,Өөрийн нэг green flag-аа хэл.,choice,Medium,18+,2-10,choose
39-03,39,Chemistry Test,3,Өөрийн нэг red flag-аа хэл.,choice,Hard,18+,2-10,choose
39-04,39,Chemistry Test,4,Сүүлд хэзээ үнэхээр баярласан бэ?,choice,Very Hard,18+,2-10,choose
39-05,39,Chemistry Test,5,Хэнээс message ирэхийг хүлээдэг вэ?,choice,Extreme,18+,2-10,choose
39-06,39,Chemistry Test,6,Perfect weekend-ээ тайлбарла.,choice,Easy,18+,2-10,choose
39-07,39,Chemistry Test,7,Dream destination-оо хэл.,choice,Medium,18+,2-10,choose
39-08,39,Chemistry Test,8,Хамгийн их хүндэлдэг чанараа хэл.,choice,Hard,18+,2-10,choose
39-09,39,Chemistry Test,9,Хамгийн муу зуршлаа хэл.,choice,Very Hard,18+,2-10,choose
39-10,39,Chemistry Test,10,Хамгийн сайн чанараа хэл.,choice,Extreme,18+,2-10,choose
39-11,39,Chemistry Test,11,5 жилийн дараах өөрийгөө төсөөл.,choice,Easy,18+,2-10,choose
39-12,39,Chemistry Test,12,Нэг хүнийг сонгоод compliment өг.,choice,Medium,18+,2-10,choose
39-13,39,Chemistry Test,13,Нэг хүний first impression-ийг хэл.,choice,Hard,18+,2-10,choose
39-14,39,Chemistry Test,14,Нэг дуу санал болго.,choice,Very Hard,18+,2-10,choose
39-15,39,Chemistry Test,15,Нэг кино санал болго.,choice,Extreme,18+,2-10,choose
39-16,39,Chemistry Test,16,Нэг хоол сонгоод тайлбарла.,choice,Easy,18+,2-10,choose
39-17,39,Chemistry Test,17,Нэг hobby туршиж үзмээр байгаагаа хэл.,choice,Medium,18+,2-10,choose
39-18,39,Chemistry Test,18,Мөнгө авбал хамгийн түрүүнд юу хийх вэ?,choice,Hard,18+,2-10,choose
39-19,39,Chemistry Test,19,Ямар хүнтэй амархан найзлах вэ?,choice,Very Hard,18+,2-10,choose
39-20,39,Chemistry Test,20,Ямар зан хамгийн их turn-off вэ?,choice,Extreme,18+,2-10,choose
39-21,39,Chemistry Test,21,Ямар зан хамгийн их татдаг вэ?,choice,Easy,18+,2-10,choose
39-22,39,Chemistry Test,22,Өнгөрсөнд очвол юу өөрчлөх вэ?,choice,Medium,18+,2-10,choose
39-23,39,Chemistry Test,23,Ирээдүйгээ харвал юу мэдмээр байна?,choice,Hard,18+,2-10,choose
39-24,39,Chemistry Test,24,Хэнтэй road trip хийх вэ?,choice,Very Hard,18+,2-10,choose
39-25,39,Chemistry Test,25,Хэнтэй удаан ярилцмаар байна?,choice,Extreme,18+,2-10,choose
39-26,39,Chemistry Test,26,Өөрийгөө 3 үгээр тодорхойл.,choice,Easy,18+,2-10,choose
39-27,39,Chemistry Test,27,Өнөөдрийн mood-оо 3 emoji-оор хэл.,choice,Medium,18+,2-10,choose
39-28,39,Chemistry Test,28,Эндээс хэнийг илүү танимаар байна?,choice,Hard,18+,2-10,choose
39-29,39,Chemistry Test,29,Нэг асуулт өөрөө зохио.,choice,Very Hard,18+,2-10,choose
39-30,39,Chemistry Test,30,Тухгүй байвал PASS хийж болно.,choice,Extreme,18+,2-10,choose
40-01,40,1v1 Battle,1,Өөрийн хамгийн том мөрөөдлөө хэл.,challenge,Easy,18+,2-10,do
40-02,40,1v1 Battle,2,Өөрийн нэг green flag-аа хэл.,challenge,Medium,18+,2-10,do
40-03,40,1v1 Battle,3,Өөрийн нэг red flag-аа хэл.,challenge,Hard,18+,2-10,do
40-04,40,1v1 Battle,4,Сүүлд хэзээ үнэхээр баярласан бэ?,challenge,Very Hard,18+,2-10,do
40-05,40,1v1 Battle,5,Хэнээс message ирэхийг хүлээдэг вэ?,challenge,Extreme,18+,2-10,do
40-06,40,1v1 Battle,6,Perfect weekend-ээ тайлбарла.,challenge,Easy,18+,2-10,do
40-07,40,1v1 Battle,7,Dream destination-оо хэл.,challenge,Medium,18+,2-10,do
40-08,40,1v1 Battle,8,Хамгийн их хүндэлдэг чанараа хэл.,challenge,Hard,18+,2-10,do
40-09,40,1v1 Battle,9,Хамгийн муу зуршлаа хэл.,challenge,Very Hard,18+,2-10,do
40-10,40,1v1 Battle,10,Хамгийн сайн чанараа хэл.,challenge,Extreme,18+,2-10,do
40-11,40,1v1 Battle,11,5 жилийн дараах өөрийгөө төсөөл.,challenge,Easy,18+,2-10,do
40-12,40,1v1 Battle,12,Нэг хүнийг сонгоод compliment өг.,challenge,Medium,18+,2-10,do
40-13,40,1v1 Battle,13,Нэг хүний first impression-ийг хэл.,challenge,Hard,18+,2-10,do
40-14,40,1v1 Battle,14,Нэг дуу санал болго.,challenge,Very Hard,18+,2-10,do
40-15,40,1v1 Battle,15,Нэг кино санал болго.,challenge,Extreme,18+,2-10,do
40-16,40,1v1 Battle,16,Нэг хоол сонгоод тайлбарла.,challenge,Easy,18+,2-10,do
40-17,40,1v1 Battle,17,Нэг hobby туршиж үзмээр байгаагаа хэл.,challenge,Medium,18+,2-10,do
40-18,40,1v1 Battle,18,Мөнгө авбал хамгийн түрүүнд юу хийх вэ?,challenge,Hard,18+,2-10,do
40-19,40,1v1 Battle,19,Ямар хүнтэй амархан найзлах вэ?,challenge,Very Hard,18+,2-10,do
40-20,40,1v1 Battle,20,Ямар зан хамгийн их turn-off вэ?,challenge,Extreme,18+,2-10,do
40-21,40,1v1 Battle,21,Ямар зан хамгийн их татдаг вэ?,challenge,Easy,18+,2-10,do
40-22,40,1v1 Battle,22,Өнгөрсөнд очвол юу өөрчлөх вэ?,challenge,Medium,18+,2-10,do
40-23,40,1v1 Battle,23,Ирээдүйгээ харвал юу мэдмээр байна?,challenge,Hard,18+,2-10,do
40-24,40,1v1 Battle,24,Хэнтэй road trip хийх вэ?,challenge,Very Hard,18+,2-10,do
40-25,40,1v1 Battle,25,Хэнтэй удаан ярилцмаар байна?,challenge,Extreme,18+,2-10,do
40-26,40,1v1 Battle,26,Өөрийгөө 3 үгээр тодорхойл.,challenge,Easy,18+,2-10,do
40-27,40,1v1 Battle,27,Өнөөдрийн mood-оо 3 emoji-оор хэл.,challenge,Medium,18+,2-10,do
40-28,40,1v1 Battle,28,Эндээс хэнийг илүү танимаар байна?,challenge,Hard,18+,2-10,do
40-29,40,1v1 Battle,29,Нэг асуулт өөрөө зохио.,challenge,Very Hard,18+,2-10,do
40-30,40,1v1 Battle,30,Тухгүй байвал PASS хийж болно.,challenge,Extreme,18+,2-10,do
41-01,41,Team Battle,1,Өөрийн хамгийн том мөрөөдлөө хэл.,challenge,Easy,18+,2-10,do
41-02,41,Team Battle,2,Өөрийн нэг green flag-аа хэл.,challenge,Medium,18+,2-10,do
41-03,41,Team Battle,3,Өөрийн нэг red flag-аа хэл.,challenge,Hard,18+,2-10,do
41-04,41,Team Battle,4,Сүүлд хэзээ үнэхээр баярласан бэ?,challenge,Very Hard,18+,2-10,do
41-05,41,Team Battle,5,Хэнээс message ирэхийг хүлээдэг вэ?,challenge,Extreme,18+,2-10,do
41-06,41,Team Battle,6,Perfect weekend-ээ тайлбарла.,challenge,Easy,18+,2-10,do
41-07,41,Team Battle,7,Dream destination-оо хэл.,challenge,Medium,18+,2-10,do
41-08,41,Team Battle,8,Хамгийн их хүндэлдэг чанараа хэл.,challenge,Hard,18+,2-10,do
41-09,41,Team Battle,9,Хамгийн муу зуршлаа хэл.,challenge,Very Hard,18+,2-10,do
41-10,41,Team Battle,10,Хамгийн сайн чанараа хэл.,challenge,Extreme,18+,2-10,do
41-11,41,Team Battle,11,5 жилийн дараах өөрийгөө төсөөл.,challenge,Easy,18+,2-10,do
41-12,41,Team Battle,12,Нэг хүнийг сонгоод compliment өг.,challenge,Medium,18+,2-10,do
41-13,41,Team Battle,13,Нэг хүний first impression-ийг хэл.,challenge,Hard,18+,2-10,do
41-14,41,Team Battle,14,Нэг дуу санал болго.,challenge,Very Hard,18+,2-10,do
41-15,41,Team Battle,15,Нэг кино санал болго.,challenge,Extreme,18+,2-10,do
41-16,41,Team Battle,16,Нэг хоол сонгоод тайлбарла.,challenge,Easy,18+,2-10,do
41-17,41,Team Battle,17,Нэг hobby туршиж үзмээр байгаагаа хэл.,challenge,Medium,18+,2-10,do
41-18,41,Team Battle,18,Мөнгө авбал хамгийн түрүүнд юу хийх вэ?,challenge,Hard,18+,2-10,do
41-19,41,Team Battle,19,Ямар хүнтэй амархан найзлах вэ?,challenge,Very Hard,18+,2-10,do
41-20,41,Team Battle,20,Ямар зан хамгийн их turn-off вэ?,challenge,Extreme,18+,2-10,do
41-21,41,Team Battle,21,Ямар зан хамгийн их татдаг вэ?,challenge,Easy,18+,2-10,do
41-22,41,Team Battle,22,Өнгөрсөнд очвол юу өөрчлөх вэ?,challenge,Medium,18+,2-10,do
41-23,41,Team Battle,23,Ирээдүйгээ харвал юу мэдмээр байна?,challenge,Hard,18+,2-10,do
41-24,41,Team Battle,24,Хэнтэй road trip хийх вэ?,challenge,Very Hard,18+,2-10,do
41-25,41,Team Battle,25,Хэнтэй удаан ярилцмаар байна?,challenge,Extreme,18+,2-10,do
41-26,41,Team Battle,26,Өөрийгөө 3 үгээр тодорхойл.,challenge,Easy,18+,2-10,do
41-27,41,Team Battle,27,Өнөөдрийн mood-оо 3 emoji-оор хэл.,challenge,Medium,18+,2-10,do
41-28,41,Team Battle,28,Эндээс хэнийг илүү танимаар байна?,challenge,Hard,18+,2-10,do
41-29,41,Team Battle,29,Нэг асуулт өөрөө зохио.,challenge,Very Hard,18+,2-10,do
41-30,41,Team Battle,30,Тухгүй байвал PASS хийж болно.,challenge,Extreme,18+,2-10,do
42-01,42,Trivia,1,Өөрийн хамгийн том мөрөөдлөө хэл.,choice,Easy,18+,2-10,choose
42-02,42,Trivia,2,Өөрийн нэг green flag-аа хэл.,choice,Medium,18+,2-10,choose
42-03,42,Trivia,3,Өөрийн нэг red flag-аа хэл.,choice,Hard,18+,2-10,choose
42-04,42,Trivia,4,Сүүлд хэзээ үнэхээр баярласан бэ?,choice,Very Hard,18+,2-10,choose
42-05,42,Trivia,5,Хэнээс message ирэхийг хүлээдэг вэ?,choice,Extreme,18+,2-10,choose
42-06,42,Trivia,6,Perfect weekend-ээ тайлбарла.,choice,Easy,18+,2-10,choose
42-07,42,Trivia,7,Dream destination-оо хэл.,choice,Medium,18+,2-10,choose
42-08,42,Trivia,8,Хамгийн их хүндэлдэг чанараа хэл.,choice,Hard,18+,2-10,choose
42-09,42,Trivia,9,Хамгийн муу зуршлаа хэл.,choice,Very Hard,18+,2-10,choose
42-10,42,Trivia,10,Хамгийн сайн чанараа хэл.,choice,Extreme,18+,2-10,choose
42-11,42,Trivia,11,5 жилийн дараах өөрийгөө төсөөл.,choice,Easy,18+,2-10,choose
42-12,42,Trivia,12,Нэг хүнийг сонгоод compliment өг.,choice,Medium,18+,2-10,choose
42-13,42,Trivia,13,Нэг хүний first impression-ийг хэл.,choice,Hard,18+,2-10,choose
42-14,42,Trivia,14,Нэг дуу санал болго.,choice,Very Hard,18+,2-10,choose
42-15,42,Trivia,15,Нэг кино санал болго.,choice,Extreme,18+,2-10,choose
42-16,42,Trivia,16,Нэг хоол сонгоод тайлбарла.,choice,Easy,18+,2-10,choose
42-17,42,Trivia,17,Нэг hobby туршиж үзмээр байгаагаа хэл.,choice,Medium,18+,2-10,choose
42-18,42,Trivia,18,Мөнгө авбал хамгийн түрүүнд юу хийх вэ?,choice,Hard,18+,2-10,choose
42-19,42,Trivia,19,Ямар хүнтэй амархан найзлах вэ?,choice,Very Hard,18+,2-10,choose
42-20,42,Trivia,20,Ямар зан хамгийн их turn-off вэ?,choice,Extreme,18+,2-10,choose
42-21,42,Trivia,21,Ямар зан хамгийн их татдаг вэ?,choice,Easy,18+,2-10,choose
42-22,42,Trivia,22,Өнгөрсөнд очвол юу өөрчлөх вэ?,choice,Medium,18+,2-10,choose
42-23,42,Trivia,23,Ирээдүйгээ харвал юу мэдмээр байна?,choice,Hard,18+,2-10,choose
42-24,42,Trivia,24,Хэнтэй road trip хийх вэ?,choice,Very Hard,18+,2-10,choose
42-25,42,Trivia,25,Хэнтэй удаан ярилцмаар байна?,choice,Extreme,18+,2-10,choose
42-26,42,Trivia,26,Өөрийгөө 3 үгээр тодорхойл.,choice,Easy,18+,2-10,choose
42-27,42,Trivia,27,Өнөөдрийн mood-оо 3 emoji-оор хэл.,choice,Medium,18+,2-10,choose
42-28,42,Trivia,28,Эндээс хэнийг илүү танимаар байна?,choice,Hard,18+,2-10,choose
42-29,42,Trivia,29,Нэг асуулт өөрөө зохио.,choice,Very Hard,18+,2-10,choose
42-30,42,Trivia,30,Тухгүй байвал PASS хийж болно.,choice,Extreme,18+,2-10,choose
43-01,43,General Knowledge,1,Өөрийн хамгийн том мөрөөдлөө хэл.,choice,Easy,18+,2-10,choose
43-02,43,General Knowledge,2,Өөрийн нэг green flag-аа хэл.,choice,Medium,18+,2-10,choose
43-03,43,General Knowledge,3,Өөрийн нэг red flag-аа хэл.,choice,Hard,18+,2-10,choose
43-04,43,General Knowledge,4,Сүүлд хэзээ үнэхээр баярласан бэ?,choice,Very Hard,18+,2-10,choose
43-05,43,General Knowledge,5,Хэнээс message ирэхийг хүлээдэг вэ?,choice,Extreme,18+,2-10,choose
43-06,43,General Knowledge,6,Perfect weekend-ээ тайлбарла.,choice,Easy,18+,2-10,choose
43-07,43,General Knowledge,7,Dream destination-оо хэл.,choice,Medium,18+,2-10,choose
43-08,43,General Knowledge,8,Хамгийн их хүндэлдэг чанараа хэл.,choice,Hard,18+,2-10,choose
43-09,43,General Knowledge,9,Хамгийн муу зуршлаа хэл.,choice,Very Hard,18+,2-10,choose
43-10,43,General Knowledge,10,Хамгийн сайн чанараа хэл.,choice,Extreme,18+,2-10,choose
43-11,43,General Knowledge,11,5 жилийн дараах өөрийгөө төсөөл.,choice,Easy,18+,2-10,choose
43-12,43,General Knowledge,12,Нэг хүнийг сонгоод compliment өг.,choice,Medium,18+,2-10,choose
